Periode,ID client,Nombre de retraits effectues par carte,Nombre d'operations carte,Nombre d'operations Hors carte,Total mouvement d'affaires,Encours crdit immo,Encours Crdit consommation amortisable,Encours Crdit consommation renouvelable,Encours Compte Epargne,Encours Compte Epargne terme,montant encours AV,Offre attribuée
MARS;40-0A-A7-C6;0;0.0;0.0;0;0;0;0;0.0;735;0;Nouvelle Carte (Etudiants)
MARS;40-1A-B0-D9;5;137.0;115.0;7165;10;0;0;0.0;0;0;Credit
MARS;40-48-B9-CB;0;10.0;224.0;20265;52;116 300;0;0.0;0;0;Nouvelle Epargne écologique
MARS;40-4D-CD-0A;0;588.0;268.0;66545;23;67 796;92;0.0;0;135;Nouvelle Epargne écologique
MARS;40-52-E6-08;0;111.0;48.0;52156;96;0;0;0.0;10 976;75;Credit
MARS;40-58-D8-04;0;139.0;180.0;4870;32;0;20 135;4.0;0;7 906;Credit
MARS;40-61-9C-14;0;111.0;180.0;23346;36;0;0;0.0;0;0;Credit
MARS;40-9A-D7-1B;3;;;80502;60;0;3 504;53.0;0;27;Credit
MARS;40-B9-AB-35;0;118.0;15.0;1602;60;0;0;0.0;315;9135;Credit
MARS;40-BC-AA-84;0;0.0;0.0;0;0;0;0;378.0;63;0;Nouvelle Carte (Etudiants)
MARS;40-C3-C3-58;3;39.0;34.0;8501;96;0;0;0.0;39 808;26;Credit
MARS;40-C6-DB-EB;5;189.0;168.0;35872;48;0;0;0.0;36 548;18;Credit
MARS;40-E8-52-06;0;0.0;4.0;100;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;40-ED-8C-C1;0;0.0;49.0;70;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;41-17-75-83;3;0.0;225.0;25116;3;0;1 945;37.0;0;1;Nouvelle Epargne écologique
MARS;41-1D-40-84;0;0.0;1.0;15;0;0;0;10.0;668;0;Nouvelle Carte (Etudiants)
MARS;41-5C-83-6B;3;5.0;45.0;2867;46;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;41-65-DA-4D;0;0.0;2.0;30;0;0;0;0.0;0;1 833;Nouvelle Carte (Etudiants)
MARS;41-71-1E-CD;4;51.0;120.0;6340;96;65 815;85;0.0;0;4 620;Credit
MARS;41-7C-AB-FB;0;112.0;168.0;16744;14;0;14 509;35.0;0;663;Credit
MARS;41-82-BC-1C;0;106.0;576.0;46408;32;0;0;0.0;17 163;53;Nouvelle Epargne écologique
MARS;41-88-56-AD;3;319.0;126.0;20962;68;0;0;0.0;19 320;0;Credit
MARS;41-90-9D-60;3;163.0;336.0;124642;44;0;0;0.0;17 626;56;Nouvelle Epargne écologique
MARS;41-95-B7-6A;0;37.0;24.0;570;0;0;0;258.0;6255;0;Nouvelle Carte (Etudiants)
MARS;41-97-8E-5B;0;556.0;306.0;32530;23;0;0;0.0;13 447;86;Nouvelle Epargne écologique
MARS;41-9D-1B-09;0;145.0;216.0;5329;20;0;0;0.0;1 272;23;Nouvelle Epargne écologique
MARS;41-9D-3A-A6;0;295.0;180.0;87366;96;0;17 775;0.0;0;0;Credit
MARS;41-AD-42-C6;0;250.0;90.0;6120;0;0;17 775;0.0;0;89;Credit
MARS;41-F8-2F-6D;0;0.0;14.0;2912;84;0;0;0.0;24 663;2;Nouvelle Carte (Etudiants)
MARS;41-F8-DA-02;4;477.0;300.0;32016;40;0;0;0.0;22;659;Nouvelle Epargne écologique
MARS;42-13-14-72;0;0.0;31.0;2041;42;0;0;0.0;608;307;Nouvelle Carte (Etudiants)
MARS;42-2B-EB-E0;0;223.0;102.0;72337;68;0;0;0.0;24 533;17;Credit
MARS;42-46-19-81;0;581.0;462.0;58861;4;93 605;69;;20;0;Nouvelle Epargne écologique
MARS;42-4E-40-55;5;227.0;200.0;26248;60;0;0;0.0;3 834;12;Credit
MARS;42-5B-5B-2E;0;0.0;8.0;2400;0;0;0;0.0;36 272;92;Nouvelle Carte (Etudiants)
MARS;42-5E-8A-7E;0;10.0;16.0;132;8;0;0;0.0;17;205;Nouvelle Carte (Etudiants)
MARS;42-5F-E8-15;0;0.0;15.0;19177;65;0;0;0.0;12 600;0;Credit
MARS;42-80-C2-C4;0;245.0;91.0;44107;98;0;0;0.0;0;21;Credit
MARS;42-8A-3F-04;0;207.0;272.0;15379;76;0;0;0.0;1 978;49;Nouvelle Epargne écologique
MARS;42-8E-4E-D5;24;337.0;155.0;14825;35;0;0;0.0;727;6815;Credit
MARS;42-98-3E-3E;8;342.0;245.0;27458;60;0;0;0.0;0;0;Nouvelle Epargne écologique
MARS;42-99-10-E7;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;42-B0-5A-26;0;0.0;0.0;0;0;0;0;0.0;0;176;Nouvelle Carte (Etudiants)
MARS;42-C2-80-16;0;0.0;6.0;100;0;0;0;;96;0;Nouvelle Carte (Etudiants)
MARS;42-D4-03-76;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;42-D4-3F-17;0;0.0;0.0;178349;36;0;0;0.0;0;0;Credit
MARS;42-D9-95-59;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;43-04-52-F0;3;289.0;210.0;6531;0;0;0;0.0;49 871;71;Nouvelle Epargne écologique
MARS;43-0E-1D-04;0;0.0;6.0;3271;59;224 084;15;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;43-13-D1-4F;3;175.0;140.0;33106;85;0;20 946;12.0;0;0;Credit
MARS;43-1A-D8-F4;0;199.0;222.0;21237;24;0;0;0.0;40 320;0;Nouvelle Epargne écologique
MARS;43-20-5E-6C;0;97.0;72.0;9604;74;0;0;0.0;3 199;34;Credit
MARS;43-3D-19-E0;5;219.0;108.0;12673;72;0;0;0.0;0;0;Credit
MARS;43-3D-28-06;0;0.0;15.0;3809;91;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;43-3D-BA-59;0;0.0;5.0;0;0;0;0;0.0;0;102 020;Nouvelle Carte (Etudiants)
MARS;43-3D-FC-17;0;187.0;48.0;4496;0;0;0;0.0;0;0;Credit
MARS;43-88-F9-D9;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;43-C0-DB-B7;7;97.0;90.0;7711;65;0;0;0.0;59;871;Credit
MARS;43-C2-9A-99;0;0.0;0.0;1000;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;43-C3-F4-78;0;0.0;0.0;0;0;0;0;175.0;9065;0;Nouvelle Carte (Etudiants)
MARS;43-CC-2E-A7;0;0.0;72.0;4531;52;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;43-E6-F6-C2;0;0.0;40.0;2000;0;0;0;0.0;4 118;23;Nouvelle Carte (Etudiants)
MARS;43-F7-BB-75;5;169.0;114.0;9922;26;0;0;0.0;0;945;Credit
MARS;44-02-F4-9E;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;44-04-24-B6;0;0.0;4.0;200;0;0;0;11.0;802;0;Nouvelle Carte (Etudiants)
MARS;44-11-E8-23;0;133.0;60.0;12112;62;0;0;0.0;33 581;10;Credit
MARS;44-26-A0-C3;0;0.0;1.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;44-2C-A0-EF;4;72.0;70.0;5089;55;0;0;0.0;0;0;Credit
MARS;44-2D-0B-7A;3;22.0;85.0;1850;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;44-2F-E5-ED;0;62.0;60.0;8266;70;0;0;0.0;96 089;49;Credit
MARS;44-38-14-66;0;745.0;144.0;19380;51;0;12 275;0.0;0;801;Credit
MARS;44-42-0B-2B;0;157.0;108.0;17651;46;0;0;0.0;11 091;12;Credit
MARS;44-4E-58-C0;0;72.0;35.0;8920;0;0;0;0.0;0;0;Credit
MARS;44-58-51-F7;11;917.0;175.0;16368;59;0;0;0.0;9 460;67;Credit
MARS;44-6C-E7-EF;0;169.0;207.0;22184;91;0;0;0.0;24 852;84;Nouvelle Epargne écologique
MARS;44-7C-6C-0F;0;12.0;35.0;75;0;0;0;19.0;4775;0;Nouvelle Carte (Etudiants)
MARS;44-7F-5D-D3;0;0.0;4.0;60;0;0;0;424.0;2525;0;Nouvelle Carte (Etudiants)
MARS;44-87-F4-09;0;0.0;48.0;6000;0;0;43 608;38.0;0;10;Credit
MARS;44-88-54-F7;0;111.0;56.0;8054;76;0;0;0.0;11;8965;Credit
MARS;44-8C-63-AF;0;0.0;15.0;0;0;0;0;8.0;442;0;Nouvelle Carte (Etudiants)
MARS;44-A1-51-94;0;192.0;210.0;14803;45;78 920;5;0.0;0;0;Nouvelle Epargne écologique
MARS;44-B4-AB-21;0;0.0;20.0;0;0;0;0;38.0;6085;0;Nouvelle Carte (Etudiants)
MARS;44-CF-2B-58;0;8.0;54.0;5148;0;0;0;0.0;0;0;Credit
MARS;44-D6-AE-E6;0;282.0;120.0;18788;40;0;0;0.0;0;0;Credit
MARS;44-DD-8F-EC;8;79.0;60.0;2480;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;44-F2-7D-34;0;47.0;25.0;500;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;45-08-FA-C9;0;0.0;15.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;45-13-CE-74;8;805.0;644.0;42832;16;0;0;0.0;928;95;Nouvelle Epargne écologique
MARS;45-14-B4-A6;4;6.0;120.0;7902;60;0;0;0.0;38 265;0;Credit
MARS;45-32-3D-C3;4;181.0;84.0;11769;54;0;0;0.0;16 275;0;Credit
MARS;45-44-35-43;0;12.0;115.0;10470;85;0;0;0.0;20 405;75;Credit
MARS;45-4C-9B-29;0;111.0;128.0;24778;8;0;12 593;31.0;0;9 095;Credit
MARS;45-73-6D-A1;0;0.0;0.0;0;0;0;0;;34;0;Nouvelle Carte (Etudiants)
MARS;45-73-B1-2C;0;55.0;20.0;812;0;0;0;;18;0;Nouvelle Carte (Etudiants)
MARS;45-79-40-44;4;383.0;178.0;29985;96;0;0;0.0;0;168;Credit
MARS;45-8C-38-4A;0;0.0;20.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;45-A3-70-5F;0;92.0;25.0;7212;90;0;0;0.0;1 123;74;Credit
MARS;45-A6-93-CE;0;280.0;133.0;20088;18;0;3 168;92.0;0;2 701;Credit
MARS;45-B1-29-D5;0;0.0;56.0;6896;89;0;0;0.0;17;472;Credit
MARS;45-BE-C4-D7;0;0.0;112.0;2480;0;0;0;0.0;562;779;Nouvelle Carte (Etudiants)
MARS;45-CD-B4-65;4;463.0;600.0;16674;32;0;0;0.0;12;117;Nouvelle Epargne écologique
MARS;45-DF-55-DD;0;223.0;64.0;10258;36;0;0;0.0;0;0;Credit
MARS;45-DF-B4-61;0;427.0;144.0;28890;48;41 388;23;0.0;0;11;Credit
MARS;45-E3-CB-19;0;0.0;4.0;0;0;0;0;;82;0;Nouvelle Carte (Etudiants)
MARS;45-E5-20-B6;0;121.0;66.0;7200;0;0;30 275;0.0;0;11;Credit
MARS;45-E6-AB-0F;0;157.0;40.0;4195;0;0;0;0.0;210;504;Credit
MARS;45-E8-A7-1C;0;327.0;40.0;9500;0;0;0;0.0;0;0;Credit
MARS;46-12-1B-C3;0;0.0;0.0;0;0;0;0;;25;0;Nouvelle Carte (Etudiants)
MARS;46-13-78-EB;0;227.0;130.0;24087;80;0;0;0.0;17 850;0;Credit
MARS;46-17-31-B7;0;265.0;72.0;12895;44;0;0;0.0;0;0;Credit
MARS;46-18-8B-87;0;0.0;0.0;0;0;0;0;622.0;5765;0;Nouvelle Carte (Etudiants)
MARS;46-1C-EF-99;0;0.0;0.0;0;0;0;0;144.0;417;0;Nouvelle Carte (Etudiants)
MARS;46-20-4B-94;0;14.0;180.0;0;77 398;68;0;0.0;24 661;68;Nouvelle Carte (Etudiants)
MARS;46-25-6B-9E;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;46-30-F7-AE;0;70.0;63.0;2730;0;0;0;0.0;1 071;0;Nouvelle Carte (Etudiants)
MARS;46-50-2A-C1;4;307.0;240.0;50822;90;0;4 069;37.0;0;0;Nouvelle Epargne écologique
MARS;46-50-7E-C6;0;667.0;690.0;83038;80;112 884;96;;17;0;Nouvelle Epargne écologique
MARS;46-5D-CD-42;0;157.0;159.0;20233;90;412 270;36;0.0;0;22 981;Credit
MARS;46-6C-13-99;0;0.0;9.0;8100;0;0;700;97.0;0;0;Credit
MARS;46-7C-CD-7B;6;227.0;55.0;4381;90;0;0;0.0;0;0;Credit
MARS;46-80-63-EE;0;0.0;4.0;100;0;0;0;;0;0;Nouvelle Carte (Etudiants)
MARS;46-85-15-FD;4;407.0;144.0;28426;16;0;0;0.0;5 126;45;Credit
MARS;46-A8-E0-55;0;0.0;49.0;4305;6;0;0;0.0;40 387;52;Nouvelle Carte (Etudiants)
MARS;46-B7-DB-1A;0;0.0;0.0;0;0;0;0;;80;0;Nouvelle Carte (Etudiants)
MARS;46-BC-7A-AC;0;0.0;2.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;46-C7-34-A0;0;271.0;96.0;14411;68;0;17 880;0.0;0;17 862;Credit
MARS;46-D5-1B-95;0;139.0;72.0;23671;44;0;0;0.0;80 351;74;Credit
MARS;46-D6-95-75;0;0.0;77.0;485;45;157 795;4;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;47-11-AA-1F;0;0.0;0.0;0;0;0;0;84.0;945;0;Nouvelle Carte (Etudiants)
MARS;47-11-BE-10;0;7.0;15.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;47-17-E3-33;0;391.0;144.0;15062;0;106 420;24;0.0;0;35 983;Credit
MARS;47-2A-18-BF;0;0.0;4.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;47-3E-FA-5E;8;457.0;216.0;30780;96;0;0;0.0;6 364;51;Nouvelle Epargne écologique
MARS;47-59-65-ED;0;0.0;0.0;0;0;0;0;0.0;0;134;Nouvelle Carte (Etudiants)
MARS;47-69-09-B4;5;317.0;280.0;2250;0;114 959;99;0.0;0;4 494;Nouvelle Epargne écologique
MARS;47-6E-A1-54;0;310.0;89.0;4800;0;205 767;58;0.0;0;0;Credit
MARS;47-89-21-03;6;147.0;185.0;2562;5;0;0;0.0;26;8275;Credit
MARS;47-A5-A9-26;0;25.0;54.0;5354;76;0;0;0.0;22 434;4;Credit
MARS;47-B1-CC-B6;5;448.0;297.0;34479;90;0;0;0.0;0;0;Nouvelle Epargne écologique
MARS;47-B5-45-5A;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;47-B6-8E-D4;6;82.0;110.0;23753;45;0;0;0.0;0;0;Credit
MARS;47-B7-3F-E0;5;347.0;100.0;4807;75;0;0;0.0;331;758;Credit
MARS;47-C1-56-BA;3;47.0;450.0;43874;40;18 157;91;0.0;0;29 084;Nouvelle Epargne écologique
MARS;47-D0-09-AD;0;265.0;120.0;2400;0;0;55 275;0.0;0;27 346;Credit
MARS;47-D0-93-F7;3;619.0;360.0;78683;40;0;4 487;0.0;0;181;Nouvelle Epargne écologique
MARS;47-D1-7E-4F;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;47-E0-E7-54;0;0.0;65.0;9401;60;0;0;0.0;47 408;71;Credit
MARS;47-E5-67-E4;0;0.0;0.0;0;0;0;0;17.0;9235;0;Nouvelle Carte (Etudiants)
MARS;48-03-D8-A6;0;0.0;0.0;0;0;0;0;184.0;758;0;Nouvelle Carte (Etudiants)
MARS;48-21-97-B1;0;73.0;54.0;2603;4;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;48-3A-DD-49;0;77.0;28.0;5859;0;0;0;0.0;0;0;Credit
MARS;48-48-9C-1E;0;0.0;22.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;48-63-0D-EB;0;0.0;4.0;100;0;0;0;10.0;9935;0;Nouvelle Carte (Etudiants)
MARS;48-6C-B5-17;0;172.0;15.0;5000;0;0;0;0.0;0;0;Credit
MARS;48-72-EC-37;0;0.0;0.0;0;0;0;0;11.0;487;0;Nouvelle Carte (Etudiants)
MARS;48-7F-10-DB;0;0.0;36.0;1992;0;0;27 959;36.0;0;29;Nouvelle Carte (Etudiants)
MARS;48-82-B5-D1;10;207.0;195.0;10645;70;0;0;0.0;0;0;Credit
MARS;48-93-65-1C;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;48-AD-12-DC;0;0.0;36.0;9825;0;0;0;0.0;0;0;Credit
MARS;48-B2-E7-C5;9;774.0;559.0;40770;34;0;5 728;80.0;0;71;Nouvelle Epargne écologique
MARS;48-D2-9F-46;0;67.0;124.0;5816;28;0;0;0.0;0;0;Credit
MARS;48-E0-76-75;0;0.0;8.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;48-E1-51-7D;4;297.0;80.0;17635;0;0;0;0.0;38 237;24;Credit
MARS;48-E2-3A-A0;0;57.0;75.0;6245;70;0;0;0.0;22 327;68;Credit
MARS;48-E8-F1-90;0;0.0;0.0;0;0;0;0;0.0;0;102;Nouvelle Carte (Etudiants)
MARS;48-FE-42-8A;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;49-13-0E-8E;3;358.0;243.0;25309;71;0;704;4.0;0;107 987;Nouvelle Epargne écologique
MARS;49-16-CB-57;9;253.0;126.0;15281;52;0;0;0.0;9;9225;Credit
MARS;49-22-6B-28;0;92.0;35.0;1863;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;49-69-0C-FD;0;157.0;96.0;10266;84;0;7 809;0.0;0;0;Credit
MARS;49-76-8A-F5;8;252.0;163.0;16336;54;0;963;59.0;0;5;Credit
MARS;49-7C-08-B4;6;52.0;33.0;4375;98;0;0;0.0;48 681;56;Nouvelle Carte (Etudiants)
MARS;49-8E-36-9F;7;227.0;115.0;21942;60;0;0;0.0;0;0;Credit
MARS;49-9B-3B-B9;0;0.0;0.0;0;0;0;0;0.0;2625;0;Nouvelle Carte (Etudiants)
MARS;49-9D-2E-24;0;691.0;81.0;15769;35;0;0;0.0;0;0;Credit
MARS;49-AA-A1-76;0;187.0;90.0;15239;16;0;0;0.0;13 866;24;Credit
MARS;49-B2-46-70;0;0.0;10.0;13879;96;0;0;0.0;47 197;50;Credit
MARS;49-BC-A4-BC;0;0.0;20.0;0;0;0;0;12.0;327;0;Nouvelle Carte (Etudiants)
MARS;49-DA-41-77;3;6.0;20.0;289;56;0;0;0.0;834;9705;Nouvelle Carte (Etudiants)
MARS;49-E5-12-A2;4;317.0;75.0;10315;60;0;13 313;82.0;0;802;Credit
MARS;49-EB-EA-61;0;0.0;0.0;500;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;49-F4-E3-45;6;247.0;360.0;33544;40;0;0;0.0;26;544;Nouvelle Epargne écologique
MARS;4A-15-22-74;0;0.0;9.0;39;0;0;0;0.0;0;2 478;Nouvelle Carte (Etudiants)
MARS;4A-2B-D6-65;0;0.0;4.0;100;0;0;0;824.0;25;0;Nouvelle Carte (Etudiants)
MARS;4A-3B-D7-FC;3;349.0;72.0;10659;0;0;0;0.0;38;4825;Credit
MARS;4A-3E-84-0F;8;325.0;108.0;4209;30;0;0;0.0;2 203;91;Credit
MARS;4A-3F-E7-D7;0;0.0;8.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4A-41-F0-D5;0;0.0;50.0;12867;70;0;0;0.0;0;0;Credit
MARS;4A-43-DB-10;0;0.0;4.0;30;0;0;0;178.0;332;0;Nouvelle Carte (Etudiants)
MARS;4A-5C-03-12;0;0.0;0.0;0;0;0;0;;85;0;Nouvelle Carte (Etudiants)
MARS;4A-62-92-43;0;0.0;10.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4A-68-C2-76;0;0.0;0.0;0;0;0;0;;15;0;Nouvelle Carte (Etudiants)
MARS;4A-6F-31-32;0;7.0;25.0;3885;50;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4A-70-1D-6C;0;0.0;1.0;50;0;0;0;373.0;5585;0;Nouvelle Carte (Etudiants)
MARS;4A-81-DD-23;0;109.0;243.0;56514;58;0;0;0.0;40 080;23;Nouvelle Epargne écologique
MARS;4A-9A-2E-8D;0;302.0;88.0;8483;30;130 563;97;0.0;0;11;Credit
MARS;4A-B8-86-CD;0;55.0;56.0;2354;8;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4A-E3-7A-EE;0;0.0;1.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4A-EA-23-D9;3;322.0;136.0;16636;35;0;0;0.0;37 469;36;Credit
MARS;4A-EE-16-DF;0;0.0;0.0;0;0;0;0;;21;0;Nouvelle Carte (Etudiants)
MARS;4A-F5-4B-7C;0;155.0;24.0;2567;84;0;0;0.0;0;0;Credit
MARS;4B-11-CD-BC;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4B-22-1C-EB;5;880.0;666.0;45061;83;177 819;9;0.0;0;0;Nouvelle Epargne écologique
MARS;4B-3C-4F-E4;0;37.0;66.0;1080;0;0;10 275;0.0;0;7 884;Nouvelle Carte (Etudiants)
MARS;4B-43-89-73;5;133.0;225.0;32782;50;0;0;0.0;33 332;31;Nouvelle Epargne écologique
MARS;4B-45-56-F7;0;0.0;0.0;0;0;0;0;0.0;0;1 290;Nouvelle Carte (Etudiants)
MARS;4B-4B-0D-DC;0;337.0;25.0;5340;0;0;0;0.0;0;0;Credit
MARS;4B-59-1A-02;4;35.0;44.0;27929;80;0;0;0.0;0;0;Credit
MARS;4B-5E-6E-78;3;357.0;140.0;31500;0;107 775;98;0.0;0;6 660;Credit
MARS;4B-77-59-50;5;157.0;124.0;9347;95;0;0;0.0;0;0;Credit
MARS;4B-7F-51-70;3;529.0;209.0;18314;4;0;0;0.0;0;0;Nouvelle Epargne écologique
MARS;4B-85-38-1E;0;0.0;0.0;0;0;0;0;12.0;621;0;Nouvelle Carte (Etudiants)
MARS;4B-9E-C7-F1;3;227.0;110.0;9804;5;0;0;0.0;38 258;59;Credit
MARS;4B-A3-19-A8;0;127.0;27.0;8400;0;0;0;0.0;0;0;Credit
MARS;4B-CB-5F-EF;4;57.0;90.0;17517;0;0;0;0.0;0;0;Credit
MARS;4B-CC-96-CF;0;8.0;4.0;200;0;0;0;11.0;382;0;Nouvelle Carte (Etudiants)
MARS;4B-F9-5C-46;6;187.0;44.0;812;8;0;0;0.0;39 228;50;Credit
MARS;4C-00-BD-E7;5;609.0;210.0;37919;21;0;0;0.0;6 444;39;Nouvelle Epargne écologique
MARS;4C-0D-6C-A3;3;27.0;32.0;4525;61;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4C-0F-0D-82;0;0.0;6.0;5000;0;0;0;0.0;0;0;Credit
MARS;4C-22-4D-AD;0;150.0;117.0;7017;86;0;0;0.0;39 053;86;Credit
MARS;4C-38-83-07;0;152.0;55.0;1879;0;0;0;0.0;0;0;Credit
MARS;4C-61-88-2E;0;0.0;4.0;200;0;0;0;;53;0;Nouvelle Carte (Etudiants)
MARS;4C-82-77-22;0;167.0;230.0;19364;0;0;3 964;76.0;0;0;Nouvelle Epargne écologique
MARS;4C-8E-6A-01;3;295.0;66.0;6640;68;0;0;0.0;11;781;Credit
MARS;4C-93-56-3E;0;43.0;44.0;8897;68;0;0;0.0;10 797;45;Credit
MARS;4C-AB-83-F7;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4C-B2-7F-7C;3;367.0;432.0;41711;22;0;0;425.0;14;35 057;Nouvelle Epargne écologique
MARS;4C-D0-26-85;0;27.0;111.0;5394;80;0;0;0.0;0;0;Credit
MARS;4C-E1-DE-29;4;83.0;28.0;5570;0;0;0;0.0;535;983;Credit
MARS;4C-E8-BC-F4;0;0.0;21.0;0;0;20 275;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4C-F6-B3-2D;6;687.0;200.0;23161;30;0;2 615;15.0;1 948;99;Credit
MARS;4C-FD-42-4B;0;0.0;0.0;0;0;0;0;88.0;4205;0;Nouvelle Carte (Etudiants)
MARS;4D-1A-9D-E5;3;4.0;6.0;104;0;0;0;119.0;8785;0;Nouvelle Carte (Etudiants)
MARS;4D-2D-68-97;0;4.0;6.0;2473;62;0;0;0.0;3;7065;Nouvelle Carte (Etudiants)
MARS;4D-39-CB-7F;4;8.0;72.0;4290;0;0;0;0.0;10;5;Nouvelle Carte (Etudiants)
MARS;4D-43-5E-A0;9;317.0;105.0;10672;0;0;0;0.0;0;0;Credit
MARS;4D-49-DE-3D;0;112.0;84.0;9329;67;0;0;0.0;0;0;Credit
MARS;4D-4D-EE-0E;0;0.0;0.0;0;0;0;0;0.0;0;137;Nouvelle Carte (Etudiants)
MARS;4D-4E-23-0C;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4D-6B-CC-A1;3;283.0;90.0;9698;46;0;51 484;63.0;0;7 920;Credit
MARS;4D-6D-B5-E2;4;161.0;154.0;25843;18;0;0;;58;0;Credit
MARS;4D-85-9F-6C;0;799.0;296.0;26386;8;299 564;13;0.0;0;20 548;Nouvelle Epargne écologique
MARS;4D-A0-BF-A2;4;247.0;85.0;5491;55;0;0;0.0;0;0;Credit
MARS;4D-A6-A9-C6;0;223.0;312.0;32695;68;93 500;0;0.0;0;0;Nouvelle Epargne écologique
MARS;4D-B1-9B-45;0;151.0;60.0;20905;32;0;0;0.0;540;9915;Credit
MARS;4D-B5-B2-D0;0;0.0;42.0;0;0;15 275;0;0.0;960;624;Nouvelle Carte (Etudiants)
MARS;4D-E4-0B-37;3;47.0;36.0;2104;92;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4D-E6-D1-5A;3;152.0;55.0;41278;75;0;0;0.0;25 334;7;Credit
MARS;4D-F6-7E-38;0;0.0;0.0;0;0;0;0;0.0;0;114;Nouvelle Carte (Etudiants)
MARS;4D-F9-21-31;0;0.0;0.0;0;0;0;0;0.0;0;1 093;Nouvelle Carte (Etudiants)
MARS;4E-04-C6-32;6;319.0;228.0;12247;26;165 608;37;0.0;917;26;Nouvelle Epargne écologique
MARS;4E-1B-69-D6;0;0.0;1.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4E-3B-FE-7C;0;28.0;9.0;315;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4E-3C-D6-72;0;0.0;20.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
MARS;4E-59-CA-A7;0;0.0;0.0;113463;68;0;0;0.0;0;0;Credit
MARS;4E-71-1E-78;0;283.0;250.0;10451;39;0;19 872;75.0;0;0;Nouvelle Epargne écologique
MARS;4E-89-5D-BF;3;91.0;126.0;9087;78;0;0;0.0;0;0;Credit
MARS;4E-93-FF-18;3;307.0;490.0;53819;10;0;4 248;69.0;0;586;Nouvelle Epargne écologique
MARS;4E-98-9C-0C;3;187.0;95.0;9118;45;0;0;0.0;8 400;0;Credit
MARS;4E-9A-0D-F6;7;147.0;48.0;5508;60;0;0;0.0;0;0;Credit
MARS;4E-A1-60-2E;3;14.0;18.0;390;0;0;0;0.0;0;2 352;Nouvelle Carte (Etudiants)
